0.30 ,1.72 ,-0.20 ,0.00 ,0.00 ,0.00 ,1.00 
0.29 ,1.71 ,-0.20 ,0.00 ,0.00 ,0.00 ,0.00 
0.29 ,1.71 ,-0.21 ,0.00 ,0.00 ,0.00 ,0.00 
0.28 ,1.71 ,-0.21 ,0.00 ,0.00 ,0.00 ,0.00 
0.27 ,1.71 ,-0.21 ,1.00 ,0.00 ,0.00 ,0.00 
0.27 ,1.70 ,-0.21 ,0.00 ,0.00 ,0.00 ,0.00 
0.26 ,1.71 ,-0.22 ,0.00 ,0.00 ,0.00 ,0.00 
0.25 ,1.70 ,-0.21 ,0.00 ,0.00 ,0.00 ,0.00 
0.25 ,1.71 ,-0.22 ,0.00 ,0.00 ,0.00 ,0.00 
0.24 ,1.70 ,-0.21 ,0.00 ,0.00 ,0.00 ,0.00 
0.23 ,1.70 ,-0.22 ,0.00 ,0.00 ,0.00 ,0.00 
0.22 ,1.71 ,-0.24 ,0.00 ,0.00 ,0.00 ,0.00 
0.21 ,1.69 ,-0.24 ,0.00 ,0.00 ,0.00 ,0.00 
0.20 ,1.69 ,-0.25 ,0.00 ,0.00 ,0.00 ,0.00 
0.18 ,1.69 ,-0.27 ,0.00 ,0.00 ,0.00 ,0.00 
0.17 ,1.68 ,-0.27 ,0.00 ,0.00 ,0.00 ,0.00 
0.16 ,1.65 ,-0.28 ,0.00 ,0.00 ,0.00 ,0.00 
0.14 ,1.65 ,-0.28 ,0.00 ,0.00 ,0.00 ,0.00 
0.13 ,1.65 ,-0.29 ,0.00 ,0.00 ,0.00 ,0.00 
0.12 ,1.65 ,-0.29 ,0.00 ,0.00 ,0.00 ,0.00 
0.11 ,1.65 ,-0.30 ,0.00 ,0.00 ,0.00 ,0.00 
0.10 ,1.65 ,-0.30 ,0.00 ,0.00 ,0.00 ,0.00 
0.09 ,1.65 ,-0.30 ,0.00 ,0.00 ,0.00 ,0.00 
0.09 ,1.65 ,-0.30 ,0.00 ,0.00 ,0.00 ,0.00 
0.09 ,1.65 ,-0.30 ,0.00 ,0.00 ,0.00 ,0.00 
0.09 ,1.65 ,-0.30 ,0.00 ,0.00 ,0.00 ,1.00 
0.09 ,1.65 ,-0.30 ,0.00 ,0.00 ,0.00 ,1.00 
0.09 ,1.65 ,-0.30 ,0.00 ,0.00 ,0.00 ,0.00 
0.09 ,1.65 ,-0.30 ,0.00 ,0.00 ,0.00 ,1.00 
0.09 ,1.65 ,-0.30 ,0.00 ,0.00 ,0.00 ,0.00 
0.09 ,1.65 ,-0.30 ,0.00 ,0.00 ,0.00 ,0.00 
0.09 ,1.64 ,-0.30 ,0.00 ,0.00 ,0.00 ,0.00 
0.09 ,1.64 ,-0.30 ,0.00 ,0.00 ,0.00 ,0.00 
0.09 ,1.64 ,-0.29 ,0.00 ,0.00 ,0.00 ,0.00 
0.09 ,1.65 ,-0.29 ,0.00 ,0.00 ,0.00 ,0.00 
0.09 ,1.65 ,-0.28 ,0.00 ,0.00 ,0.00 ,0.00 
0.10 ,1.65 ,-0.28 ,0.00 ,0.00 ,0.00 ,0.00 
0.10 ,1.65 ,-0.28 ,1.00 ,0.00 ,0.00 ,2.00 
0.10 ,1.65 ,-0.29 ,1.00 ,0.00 ,0.00 ,0.00 
0.10 ,1.64 ,-0.28 ,2.00 ,0.00 ,0.00 ,0.00 
0.10 ,1.65 ,-0.28 ,1.00 ,1.00 ,0.00 ,0.00 
0.09 ,1.66 ,-0.28 ,0.00 ,0.00 ,0.00 ,0.00 
0.09 ,1.66 ,-0.29 ,0.00 ,0.00 ,0.00 ,0.00 
0.09 ,1.66 ,-0.29 ,0.00 ,0.00 ,0.00 ,0.00 
0.09 ,1.66 ,-0.29 ,0.00 ,0.00 ,0.00 ,0.00 
0.09 ,1.66 ,-0.29 ,0.00 ,0.00 ,0.00 ,0.00 
0.09 ,1.67 ,-0.29 ,0.00 ,0.00 ,0.00 ,0.00 
-0.16 ,1.45 ,-0.43 ,0.00 ,0.00 ,0.00 ,0.00 
-0.16 ,1.45 ,-0.43 ,0.00 ,0.00 ,0.00 ,0.00 
-0.16 ,1.44 ,-0.42 ,0.00 ,0.00 ,0.00 ,0.00 
-0.16 ,1.44 ,-0.42 ,0.00 ,0.00 ,0.00 ,0.00 
-0.16 ,1.44 ,-0.41 ,0.00 ,0.00 ,0.00 ,0.00 
-0.16 ,1.44 ,-0.41 ,0.00 ,0.00 ,0.00 ,0.00 
-0.17 ,1.44 ,-0.41 ,0.00 ,0.00 ,0.00 ,0.00 
-0.17 ,1.43 ,-0.42 ,0.00 ,0.00 ,0.00 ,0.00 
-0.17 ,1.44 ,-0.45 ,0.00 ,0.00 ,0.00 ,0.00 
-0.17 ,1.44 ,-0.41 ,0.00 ,0.00 ,0.00 ,0.00 
-0.17 ,1.44 ,-0.43 ,0.00 ,0.00 ,0.00 ,0.00 
-0.17 ,1.44 ,-0.44 ,0.00 ,0.00 ,0.00 ,0.00 
-0.17 ,1.44 ,-0.44 ,0.00 ,0.00 ,0.00 ,0.00 
-0.17 ,1.46 ,-0.42 ,0.00 ,0.00 ,0.00 ,0.00 
-0.17 ,1.45 ,-0.42 ,0.00 ,0.00 ,0.00 ,0.00 
-0.17 ,1.45 ,-0.42 ,0.00 ,0.00 ,0.00 ,0.00 
-0.17 ,1.45 ,-0.42 ,0.00 ,0.00 ,0.00 ,0.00 
-0.17 ,1.45 ,-0.42 ,0.00 ,0.00 ,0.00 ,0.00 
-0.17 ,1.45 ,-0.41 ,0.00 ,0.00 ,0.00 ,0.00 
-0.17 ,1.45 ,-0.41 ,0.00 ,0.00 ,0.00 ,0.00 
-0.17 ,1.44 ,-0.42 ,0.00 ,0.00 ,0.00 ,0.00 
-0.17 ,1.44 ,-0.44 ,0.00 ,0.00 ,0.00 ,0.00 
-0.18 ,1.44 ,-0.43 ,0.00 ,0.00 ,0.00 ,0.00 
-0.18 ,1.43 ,-0.42 ,0.00 ,0.00 ,0.00 ,0.00 
-0.18 ,1.43 ,-0.41 ,0.00 ,0.00 ,0.00 ,0.00 
-0.19 ,1.43 ,-0.41 ,0.00 ,0.00 ,0.00 ,0.00 
-0.19 ,1.43 ,-0.41 ,0.00 ,0.00 ,0.00 ,0.00 
-0.19 ,1.43 ,-0.41 ,0.00 ,0.00 ,0.00 ,0.00 
-0.19 ,1.43 ,-0.42 ,0.00 ,0.00 ,0.00 ,0.00 
-0.19 ,1.43 ,-0.45 ,0.00 ,0.00 ,0.00 ,0.00 
-0.18 ,1.43 ,-0.45 ,0.00 ,0.00 ,0.00 ,0.00 
-0.19 ,1.42 ,-0.46 ,0.00 ,0.00 ,0.00 ,0.00 
-0.19 ,1.42 ,-0.47 ,0.00 ,0.00 ,0.00 ,0.00 
-0.18 ,1.43 ,-0.43 ,0.00 ,0.00 ,0.00 ,0.00 
-0.18 ,1.43 ,-0.42 ,0.00 ,0.00 ,0.00 ,0.00 
-0.18 ,1.43 ,-0.43 ,0.00 ,0.00 ,0.00 ,0.00 
-0.18 ,1.43 ,-0.43 ,0.00 ,0.00 ,0.00 ,0.00 
-0.18 ,1.43 ,-0.44 ,0.00 ,0.00 ,0.00 ,0.00 
-0.18 ,1.43 ,-0.43 ,0.00 ,0.00 ,0.00 ,0.00 
-0.18 ,1.43 ,-0.43 ,0.00 ,0.00 ,0.00 ,0.00 
-0.17 ,1.43 ,-0.43 ,0.00 ,0.00 ,0.00 ,0.00 
-0.17 ,1.43 ,-0.43 ,0.00 ,0.00 ,0.00 ,0.00 
-0.17 ,1.43 ,-0.43 ,0.00 ,0.00 ,0.00 ,0.00 
-0.17 ,1.44 ,-0.42 ,1.00 ,0.00 ,0.00 ,0.00 
-0.17 ,1.44 ,-0.41 ,0.00 ,0.00 ,0.00 ,0.00 
-0.17 ,1.44 ,-0.41 ,1.00 ,1.00 ,0.00 ,0.00 
-0.16 ,1.44 ,-0.41 ,1.00 ,0.00 ,0.00 ,1.00 
-0.16 ,1.44 ,-0.40 ,3.00 ,2.00 ,0.00 ,0.00 
-0.16 ,1.45 ,-0.40 ,3.00 ,2.00 ,2.00 ,2.00 
-0.15 ,1.52 ,-0.38 ,3.00 ,4.00 ,4.00 ,3.00 
-0.12 ,1.54 ,-0.31 ,4.00 ,3.00 ,3.00 ,2.00 
-0.08 ,1.61 ,-0.22 ,3.00 ,3.00 ,4.00 ,7.00 
0.01 ,1.75 ,-0.11 ,8.00 ,7.00 ,6.00 ,8.00 
0.18 ,1.85 ,0.11 ,8.00 ,8.00 ,7.00 ,6.00 
0.41 ,1.93 ,0.21 ,3.00 ,3.00 ,1.00 ,2.00 
0.63 ,2.01 ,0.26 ,2.00 ,3.00 ,4.00 ,4.00 
0.81 ,2.08 ,0.35 ,7.00 ,7.00 ,4.00 ,4.00 
0.94 ,2.19 ,0.48 ,8.00 ,9.00 ,7.00 ,5.00 
1.12 ,2.38 ,0.75 ,4.00 ,6.00 ,7.00 ,6.00 
1.33 ,2.55 ,0.88 ,1.00 ,0.00 ,0.00 ,2.00 
1.47 ,2.56 ,0.76 ,1.00 ,0.00 ,0.00 ,0.00 
1.48 ,2.46 ,0.58 ,0.00 ,0.00 ,0.00 ,0.00 
1.38 ,2.31 ,0.42 ,0.00 ,0.00 ,0.00 ,0.00 
1.22 ,2.17 ,0.26 ,0.00 ,0.00 ,0.00 ,0.00 
1.05 ,2.04 ,0.15 ,1.00 ,0.00 ,0.00 ,0.00 
0.90 ,1.93 ,0.12 ,0.00 ,0.00 ,0.00 ,0.00 
0.77 ,1.88 ,-0.03 ,1.00 ,0.00 ,0.00 ,0.00 
0.68 ,1.79 ,-0.11 ,1.00 ,1.00 ,0.00 ,0.00 
0.58 ,1.72 ,-0.15 ,3.00 ,3.00 ,0.00 ,1.00 
0.48 ,1.70 ,-0.12 ,3.00 ,2.00 ,2.00 ,5.00 
0.41 ,1.73 ,-0.08 ,5.00 ,5.00 ,1.00 ,2.00 
0.41 ,1.77 ,-0.04 ,4.00 ,3.00 ,3.00 ,7.00 
0.47 ,1.79 ,0.01 ,2.00 ,2.00 ,1.00 ,4.00 
0.54 ,1.82 ,0.01 ,1.00 ,0.00 ,0.00 ,0.00 
0.61 ,1.81 ,-0.04 ,2.00 ,0.00 ,0.00 ,0.00 
0.62 ,1.78 ,-0.07 ,1.00 ,1.00 ,0.00 ,1.00 
0.58 ,1.75 ,-0.10 ,1.00 ,0.00 ,0.00 ,0.00 
0.53 ,1.73 ,-0.12 ,2.00 ,1.00 ,1.00 ,1.00 
0.49 ,1.71 ,-0.14 ,1.00 ,0.00 ,0.00 ,2.00 
0.45 ,1.69 ,-0.16 ,3.00 ,0.00 ,0.00 ,0.00 
0.41 ,1.68 ,-0.17 ,2.00 ,1.00 ,0.00 ,1.00 
0.38 ,1.67 ,-0.20 ,3.00 ,0.00 ,0.00 ,1.00 
0.36 ,1.66 ,-0.21 ,6.00 ,0.00 ,0.00 ,0.00 
0.35 ,1.65 ,-0.23 ,2.00 ,1.00 ,1.00 ,2.00 
0.32 ,1.64 ,-0.23 ,3.00 ,0.00 ,0.00 ,1.00 
0.31 ,1.64 ,-0.23 ,3.00 ,0.00 ,0.00 ,2.00 
0.29 ,1.64 ,-0.20 ,5.00 ,0.00 ,0.00 ,2.00 
0.29 ,1.64 ,-0.21 ,8.00 ,1.00 ,0.00 ,2.00 
0.28 ,1.64 ,-0.21 ,7.00 ,3.00 ,1.00 ,3.00 
0.27 ,1.65 ,-0.18 ,8.00 ,1.00 ,0.00 ,1.00 
0.30 ,1.69 ,-0.12 ,9.00 ,0.00 ,1.00 ,4.00 
0.35 ,1.74 ,-0.11 ,8.00 ,2.00 ,3.00 ,5.00 
0.43 ,1.76 ,0.15 ,13.00 ,6.00 ,2.00 ,3.00 
0.50 ,1.91 ,0.19 ,13.00 ,1.00 ,0.00 ,4.00 
0.65 ,1.94 ,0.20 ,8.00 ,1.00 ,0.00 ,3.00 
0.76 ,1.95 ,0.19 ,5.00 ,1.00 ,0.00 ,3.00 
0.80 ,1.93 ,0.12 ,4.00 ,0.00 ,1.00 ,1.00 
0.80 ,1.88 ,0.07 ,3.00 ,1.00 ,0.00 ,3.00 
0.77 ,1.85 ,0.04 ,3.00 ,0.00 ,1.00 ,4.00 
0.73 ,1.82 ,0.02 ,4.00 ,0.00 ,0.00 ,2.00 
0.70 ,1.81 ,0.01 ,5.00 ,0.00 ,1.00 ,2.00 
0.68 ,1.81 ,0.00 ,8.00 ,4.00 ,2.00 ,9.00 
0.66 ,1.80 ,0.03 ,6.00 ,1.00 ,3.00 ,5.00 
0.65 ,1.82 ,0.09 ,7.00 ,0.00 ,3.00 ,7.00 
0.65 ,1.84 ,0.10 ,7.00 ,2.00 ,1.00 ,5.00 
0.69 ,1.86 ,0.10 ,5.00 ,0.00 ,0.00 ,4.00 
0.73 ,1.85 ,0.09 ,6.00 ,1.00 ,0.00 ,2.00 
0.74 ,1.83 ,0.05 ,5.00 ,0.00 ,1.00 ,0.00 
0.74 ,1.85 ,0.03 ,6.00 ,0.00 ,0.00 ,0.00 
0.74 ,1.84 ,-0.01 ,2.00 ,0.00 ,0.00 ,1.00 
0.72 ,1.82 ,-0.02 ,2.00 ,0.00 ,0.00 ,0.00 
0.69 ,1.80 ,0.00 ,3.00 ,0.00 ,0.00 ,0.00 
0.66 ,1.80 ,0.00 ,7.00 ,1.00 ,0.00 ,1.00 
0.63 ,1.81 ,-0.01 ,5.00 ,0.00 ,0.00 ,0.00 
0.61 ,1.80 ,-0.01 ,5.00 ,0.00 ,0.00 ,0.00 
0.59 ,1.79 ,-0.02 ,3.00 ,0.00 ,0.00 ,1.00 
0.58 ,1.78 ,-0.04 ,3.00 ,0.00 ,0.00 ,1.00 
0.56 ,1.77 ,-0.05 ,4.00 ,1.00 ,0.00 ,2.00 
0.54 ,1.77 ,-0.05 ,4.00 ,1.00 ,0.00 ,1.00 
0.54 ,1.76 ,-0.05 ,4.00 ,1.00 ,1.00 ,1.00 
0.53 ,1.76 ,-0.05 ,3.00 ,0.00 ,0.00 ,1.00 
0.51 ,1.75 ,-0.05 ,1.00 ,0.00 ,0.00 ,0.00 
0.50 ,1.75 ,-0.05 ,1.00 ,0.00 ,0.00 ,1.00 
0.49 ,1.75 ,-0.05 ,0.00 ,0.00 ,0.00 ,1.00 
0.48 ,1.74 ,-0.05 ,0.00 ,0.00 ,0.00 ,0.00 
0.48 ,1.74 ,-0.05 ,0.00 ,0.00 ,0.00 ,1.00 
0.47 ,1.74 ,-0.06 ,0.00 ,0.00 ,0.00 ,0.00 
0.46 ,1.73 ,-0.07 ,1.00 ,0.00 ,0.00 ,1.00 
0.45 ,1.73 ,-0.07 ,0.00 ,0.00 ,0.00 ,0.00 
0.43 ,1.73 ,-0.09 ,0.00 ,0.00 ,0.00 ,0.00 
0.42 ,1.72 ,-0.10 ,0.00 ,0.00 ,0.00 ,0.00 
0.40 ,1.72 ,-0.12 ,0.00 ,0.00 ,0.00 ,0.00 
0.39 ,1.71 ,-0.16 ,0.00 ,0.00 ,0.00 ,0.00 
0.37 ,1.69 ,-0.19 ,0.00 ,0.00 ,0.00 ,0.00 
0.35 ,1.68 ,-0.16 ,0.00 ,0.00 ,0.00 ,0.00 
0.31 ,1.67 ,-0.15 ,0.00 ,0.00 ,0.00 ,0.00 
0.29 ,1.67 ,-0.16 ,0.00 ,0.00 ,0.00 ,0.00 
0.29 ,1.67 ,-0.17 ,0.00 ,0.00 ,0.00 ,0.00 
0.28 ,1.67 ,-0.16 ,0.00 ,0.00 ,0.00 ,0.00 
0.27 ,1.66 ,-0.17 ,0.00 ,0.00 ,0.00 ,0.00 
0.25 ,1.65 ,-0.18 ,0.00 ,0.00 ,0.00 ,0.00 
0.25 ,1.65 ,-0.19 ,0.00 ,0.00 ,0.00 ,0.00 
0.23 ,1.65 ,-0.21 ,0.00 ,0.00 ,0.00 ,0.00 
0.22 ,1.64 ,-0.22 ,0.00 ,0.00 ,0.00 ,0.00 
0.21 ,1.64 ,-0.21 ,0.00 ,0.00 ,0.00 ,0.00 
0.20 ,1.63 ,-0.21 ,0.00 ,0.00 ,0.00 ,0.00 
0.20 ,1.63 ,-0.21 ,0.00 ,0.00 ,0.00 ,0.00 
0.20 ,1.63 ,-0.22 ,0.00 ,0.00 ,0.00 ,0.00 
0.19 ,1.63 ,-0.21 ,0.00 ,0.00 ,0.00 ,0.00 
0.18 ,1.63 ,-0.21 ,0.00 ,0.00 ,0.00 ,0.00 
0.18 ,1.62 ,-0.21 ,0.00 ,0.00 ,0.00 ,0.00 
0.18 ,1.62 ,-0.21 ,0.00 ,0.00 ,0.00 ,0.00 
0.17 ,1.63 ,-0.24 ,0.00 ,0.00 ,0.00 ,0.00 
0.17 ,1.62 ,-0.25 ,0.00 ,0.00 ,0.00 ,0.00 
0.17 ,1.61 ,-0.26 ,0.00 ,0.00 ,0.00 ,0.00 
0.17 ,1.62 ,-0.26 ,0.00 ,0.00 ,0.00 ,0.00 
0.16 ,1.62 ,-0.25 ,0.00 ,0.00 ,0.00 ,0.00 
0.15 ,1.62 ,-0.25 ,0.00 ,0.00 ,0.00 ,0.00 
0.14 ,1.62 ,-0.26 ,0.00 ,0.00 ,0.00 ,0.00 
0.13 ,1.61 ,-0.26 ,0.00 ,0.00 ,0.00 ,0.00 
0.12 ,1.61 ,-0.26 ,0.00 ,0.00 ,0.00 ,0.00 
0.12 ,1.61 ,-0.27 ,0.00 ,0.00 ,0.00 ,0.00 
0.11 ,1.61 ,-0.26 ,0.00 ,0.00 ,0.00 ,0.00 
0.10 ,1.60 ,-0.27 ,0.00 ,0.00 ,0.00 ,0.00 
0.09 ,1.59 ,-0.28 ,0.00 ,0.00 ,0.00 ,0.00 
0.08 ,1.59 ,-0.28 ,0.00 ,0.00 ,0.00 ,0.00 
0.07 ,1.59 ,-0.28 ,0.00 ,0.00 ,0.00 ,0.00 
0.06 ,1.59 ,-0.28 ,0.00 ,0.00 ,0.00 ,0.00 
0.06 ,1.59 ,-0.28 ,0.00 ,0.00 ,0.00 ,0.00 
0.06 ,1.58 ,-0.30 ,0.00 ,0.00 ,0.00 ,0.00 
0.05 ,1.58 ,-0.30 ,0.00 ,0.00 ,0.00 ,0.00 
0.05 ,1.58 ,-0.30 ,0.00 ,0.00 ,0.00 ,0.00 
0.06 ,1.58 ,-0.30 ,0.00 ,0.00 ,0.00 ,0.00 
0.05 ,1.58 ,-0.29 ,0.00 ,0.00 ,0.00 ,0.00 
0.05 ,1.58 ,-0.29 ,0.00 ,0.00 ,0.00 ,0.00 
0.05 ,1.58 ,-0.29 ,0.00 ,0.00 ,0.00 ,0.00 
0.05 ,1.58 ,-0.32 ,0.00 ,0.00 ,0.00 ,0.00 
0.05 ,1.58 ,-0.30 ,0.00 ,0.00 ,0.00 ,0.00 
0.05 ,1.59 ,-0.29 ,0.00 ,0.00 ,0.00 ,0.00 
0.05 ,1.58 ,-0.30 ,0.00 ,0.00 ,0.00 ,0.00 
0.05 ,1.58 ,-0.30 ,0.00 ,0.00 ,0.00 ,0.00 
0.05 ,1.59 ,-0.30 ,0.00 ,0.00 ,0.00 ,0.00 
0.04 ,1.58 ,-0.31 ,0.00 ,0.00 ,0.00 ,0.00 
0.04 ,1.57 ,-0.32 ,0.00 ,0.00 ,0.00 ,0.00 
0.03 ,1.57 ,-0.32 ,0.00 ,0.00 ,0.00 ,0.00 
0.02 ,1.57 ,-0.32 ,0.00 ,0.00 ,0.00 ,0.00 
0.01 ,1.57 ,-0.32 ,0.00 ,0.00 ,0.00 ,0.00 
0.00 ,1.57 ,-0.32 ,0.00 ,0.00 ,0.00 ,0.00 
0.00 ,1.56 ,-0.32 ,0.00 ,0.00 ,0.00 ,0.00 
-0.01 ,1.56 ,-0.32 ,0.00 ,0.00 ,0.00 ,0.00 
-0.01 ,1.56 ,-0.32 ,0.00 ,0.00 ,0.00 ,0.00 
-0.02 ,1.56 ,-0.32 ,0.00 ,0.00 ,0.00 ,0.00 
